date,timestamp,period,period_type,count,houston,dallas,san antonio,year,month,day,hour,day_of_week,season,is_weekend,time_of_day,houston_temperature,houston_humidity,houston_wind_speed,houston_pressure,houston_precipitation,dallas_temperature,dallas_humidity,dallas_wind_speed,dallas_pressure,dallas_precipitation,phoenix_temperature,phoenix_humidity,phoenix_wind_speed,phoenix_pressure,phoenix_precipitation,seattle_temperature,seattle_humidity,seattle_wind_speed,seattle_pressure,seattle_precipitation,la_temperature,la_humidity,la_wind_speed,la_pressure,la_precipitation,nyc_temperature,nyc_humidity,nyc_wind_speed,nyc_pressure,nyc_precipitation,philadelphia_temperature,philadelphia_humidity,philadelphia_wind_speed,philadelphia_pressure,philadelphia_precipitation,houston_wind_speed_original,la_precipitation_iqr_anomaly,houston_precipitation_original,philadelphia_temperature_imputed,la_pressure_original,houston_humidity_imputed,la_temperature_imputed,la_precipitation_imputed,phoenix_temperature_original,seattle_wind_speed_zscore_anomaly,nyc_precipitation_original,philadelphia_wind_speed_imputed,nyc_wind_speed_original,date_key,philadelphia_pressure_original,houston_imputed,la_humidity_imputed,nyc_precipitation_imputed,la_temperature_original,houston_iqr_anomaly,philadelphia_wind_speed_zscore_anomaly,nyc_pressure_imputed,philadelphia_wind_speed_original,houston_wind_speed_imputed,dallas_pressure_original,nyc_humidity_imputed,philadelphia_temperature_original,la_pressure_zscore_anomaly,phoenix_humidity_imputed,la_precipitation_original,seattle_temperature_imputed,seattle_pressure_zscore_anomaly,dallas_wind_speed_zscore_anomaly,seattle_pressure_imputed,phoenix_humidity_iqr_anomaly,phoenix_pressure_iqr_anomaly,seattle_precipitation_zscore_anomaly,la_wind_speed_iqr_anomaly,phoenix_wind_speed_imputed,dallas_precipitation_zscore_anomaly,houston_zscore_anomaly,phoenix_pressure_original,seattle_humidity_imputed,philadelphia_precipitation_zscore_anomaly,philadelphia_precipitation_iqr_anomaly,phoenix_temperature_imputed,dallas_precipitation_imputed,seattle_wind_speed_imputed,seattle_humidity_zscore_anomaly
2020-04-26 11:00:00,,,,,11023.8575,10961.1775,6237.1675,2020,4,26,11,6,Spring,1,Morning,0.6391348584392398,-1.9871875035104367,1.0363564842405644,-0.32628727163050475,-0.2769153527327381,0.5888380359893605,-1.7387042514881554,0.6563696035310712,0.4415203343540476,-0.25601428239259777,,,,,,,,,,,,,,,,,,,,,-0.36583741884002985,-0.3317921134251331,0.12628608117041304,-0.7675466110143678,-0.19963223714918454,10.015,,0.0009,49.925,,42.5,,,,,,6.279999999999999,,2020-04-26,1013.3,11023.8575,,,,,,,6.279999999999999,10.015,1019.0999999999999,,49.925,,,,,,,,,,,,,,,,,,True,,0.0013,,
2019-03-04 02:00:00,,,,,12063.725,18325.98,8565.99,2019,3,4,2,0,Spring,0,Night,,,,,,-1.1428014935506654,-0.706017924508274,0.30256261234090753,1.029970086621547,-0.1743728631265541,,,,,,,,,,,,,,,,,,,,,-1.2610597778053558,1.2645473433908754,0.06216298932648872,-0.5085658507965827,2.80316793189668,,,,33.900000000000006,,,,,,,,6.1,,2019-03-04,1015.05,12063.725,,,,,,,6.1,,1022.6,,33.900000000000006,,,,,,,,,,,,,,,,,,True,,0.0026,,
2019-10-26 10:00:00,,,,,9794.08,11639.57,5817.91,2019,10,26,10,5,Fall,1,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04 20:00:00,,,,,12381.96,16021.24,7633.85,2018,1,4,20,3,Winter,0,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-27 04:00:00,,,,,8847.49,12233.03,4812.9,2019,1,27,4,6,Winter,1,Night,,,,,,,,,,,,,,,,-0.4068939631739752,-0.14314163424364118,0.5438052514757782,2.369278357715479,-0.5524637412315005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20 16:00:00,,,,,12687.95,15529.69,8590.4,2019,9,20,16,4,Fall,0,Afternoon,,,,,,,,,,,,,,,,,,,,,,,,,,0.42431757951178317,0.016233556885807167,-0.7881013334495103,1.080635830593184,-0.2597311547982685,,,,,,,,,,,,,,,,0.0007999999999999999,,5.71,2019-09-20,,12687.95,,0.0007999999999999999,,,,1025.35,,,,65.5,,,,,,,,,,,,,,,,,,,,,,,
2018-08-04 16:00:00,,,,,16489.34,21610.91,10537.16,2018,8,4,16,5,Summer,1,Afternoon,,,,,,,,,,,,,,,,,,,,,0.4770449256544811,0.5297778845665533,-1.4523533111496236,-1.301548560963619,0,,,,,,,,,,,,,,,1010.6,,,,,,,,,2018-08-04,,,,,70.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-13 19:00:00,,,,,12875.665,15769.404999999999,7946.41,2018,11,13,19,1,Fall,0,Evening,,,,,,,,,,,-1.166981646755493,-0.43027592816218285,-0.6836927184344878,2.217597125633195,-0.09374037142527733,,,,,,0.38580143338545664,-2.258225804592038,-0.03749298197746591,2.357890407374031,-0.17697842903645195,,,,,,,,,,,,,,,1023.775,,70.06,0.0014,51.754999999999995,,,,,2018-11-13,,12875.665,11.25,,70.06,,,,,,,,,True,26.8125,0.0014,,,,,,True,,,2.7756250000000002,,,1024.15,,,,51.754999999999995,,,
2018-04-29 08:00:00,,,,,8524.01,8508.81,4324.08,2018,4,29,8,6,Spring,1,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-13 13:00:00,,,,,9921.025000000001,11753.7,5901.135,2018,12,13,13,3,Winter,0,Afternoon,,,,,,-1.2293106508716725,0.37300689150275607,-0.8193381887834599,0.6537825664219679,0.9434865699008134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-13,,9921.025000000001,,,,,,,,,1020.3625,,,,,,,,,,,,,,,,,,,,,,0.0204,,
2018-12-01 21:00:00,,,,,10308.01,11129.84,5609.1,2018,12,1,21,5,Winter,1,Evening,,,,,,,,,,,-1.0649223506298076,1.9012481526744978,-1.0433771708399726,0.26364116037239765,0,-1.0881865300344002,1.1182726021495175,-1.5755474535483156,-1.318980269863586,-0.4178965715474536,,,,,,,,,,,-0.8258783627451445,0.3333493269148704,-0.46507132139022295,0.6975445467891159,-0.16136375581045218,,,,,,,,,53.64,,,,,2018-12-01,1023.2,,,,,,,,4.62,,,,41.69,,,,,,,,,,,,,,,1014.4,,,,,,,
2018-07-14 01:00:00,,,,,13147.27,15577.43,7609.27,2018,7,14,1,5,Summer,1,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-22 12:00:00,,,,,16778.44,19954.94,9609.41,2019,8,22,12,3,Summer,0,Afternoon,,,,,,,,,,,,,,,,,,,,,0.6369663153303005,0.17971464108475707,-1.00657539921867,-2.0514905127292247,0,,,,,,,,,,,,,,,1007.9,,,,,,,,,2019-08-22,,,,,72.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17 20:00:00,,,,,10358.33,11669.55,6141.83,2019,11,17,20,6,Fall,1,Evening,,,,,,-1.173968092316146,0.22075185611469658,-0.7286184474526486,0.39108178415969974,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-17,,,,,,,,,,,1018.8,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05 12:00:00,,,,,10260.88,11353.74,5443.82,2020,1,5,12,6,Winter,1,Afternoon,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9472255447361307,0.286222419447497,1.956979764240146,-2.338400354586697,-0.2141619873575972,,,,,,,,,,,,,,,,0.0023,,14.57,2020-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-28 12:00:00,,,,,10839.75,11281.88,5698.69,2019,12,28,12,5,Winter,1,Afternoon,-0.5658712298659462,1.292563296115868,-0.36597419331355635,-0.8275997543151631,-0.2890406526322792,,,,,,-1.461789533972658,2.809880000145356,-0.6075183112630599,0.2436005863697185,3.1721185067325908,,,,,,,,,,,,,,,,,,,,,5.68,,0.0006,,,,,,46.31,,,,,2019-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.3,,,,,,,
2018-04-30 00:00:00,,,,,10486.07,11069.15,5519.42,2018,4,30,0,0,Spring,0,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21 18:00:00,,,,,14700.58,14276.09,8362.91,2020,4,21,18,1,Spring,0,Evening,,,,,,,,,,,-0.7460208895262072,0.43734128730478217,-0.5348751680002412,0.02315427234031603,0,,,,,,-0.9161352788833228,1.2299043715301456,-2.0661055087357196,0.8649504108036373,0,,,,,,,,,,,,,,,1018.4,,,,59.53,,,,,2020-04-21,,,,,56.79,,,,,,,,,,,,,,,,,,,,,,,1013.2,,,,,,,
2020-04-26 00:00:00,,,,,10048.75,9905.46,5672.62,2020,4,26,0,6,Spring,1,Night,,,,,,0.40242099664442904,-1.579829431952789,0.6775375431749273,0.307017533835774,-0.26857450074121986,1.0369035780699822,-1.2284837663917907,-1.721379841292948,0.02315427234031603,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.46,,,,,2020-04-26,,,,,,,,,,,1018.3,,,,,,,,,,,,,,,,,1013.2,,,,,,,
2019-07-04 02:00:00,,,,,12271.0,12699.62,6299.47,2019,7,4,2,3,Summer,0,Night,,,,,,,,,,,,,,,,,,,,,,,,,,1.6349203544087767,-0.07376273063475611,-1.2962201822317942,-1.0422951340609798,-0.050112984571180456,,,,,,,,,,,,,,,,0.0077,,4.07,2019-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26 16:00:00,,,,,10743.81,11837.49,5690.33,2018,12,26,16,2,Winter,0,Afternoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-23 04:00:00,,,,,8184.0,8075.53,4102.58,2019,3,23,4,5,Spring,1,Night,0.5260389033460896,-2.8147881725750183,0.9635711549557481,0.19548694504126346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.79,,,,,,,,,,,,,2019-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-05 18:00:00,,,,,9592.82,11005.33,5467.57,2019,1,5,18,5,Winter,1,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-21 19:00:00,,,,,11255.32,13767.74,6531.6,2020,2,21,19,4,Winter,0,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22 03:00:00,,,,,7917.91,8874.18,4345.56,2018,1,22,3,0,Winter,0,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-30 04:00:00,,,,,8486.69,8353.1,4330.27,2018,4,30,4,0,Spring,0,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09 19:00:00,,,,,11786.01,12216.25,6464.89,2020,1,9,19,3,Winter,0,Evening,,,,,,,,,,,,,,,,,,,,,-1.5391419196449467,0.6297959541327808,-1.1874707837703613,-0.051645308020963905,-0.28022744461788096,,,,,,,,,,,,,,,1015.1,,,,,,,,,2020-01-09,,,,,50.44,,,,,,,,,,,0.0007,,,,,,,,,,,,,,,,,,,
2020-03-02 06:00:00,,,,,9902.355,9913.32,5070.175,2020,3,2,6,0,Spring,0,Morning,,,,,,,,,,,-0.17833297447166568,-0.7615479558859332,2.0116705763796845,-0.17224132418578875,-0.9190604566864307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.015,,,,,2020-03-02,,9902.355,,,,,,,,,,,,,20.25,,,,,,,,,,6.115,,,1012.2249999999999,,,,70.015,,,
2018-09-02 06:00:00,,,,,10937.68,12145.81,6211.7,2018,9,2,6,6,Fall,1,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-01 23:00:00,,,,,14326.585000000001,16180.926249999999,8307.25375,2019,8,1,23,3,Summer,0,Evening,1.3714956360456927,-0.6078530550694674,0.05698944241931855,-0.5513663454889233,0.26165005113854545,0.6170918685150757,1.174000773326895,-0.911569925803118,-0.21418081817255052,0.5132990914605061,,,,,,,,,,,,,,,,,,,,,,,,,,6.9875,,0.014225,,,65.0,,,,,,,,2019-08-01,,14326.585000000001,,,,,,,,6.9875,1015.2,,,,,,,,,,,,,,,,,,,,,,0.01355,,
2020-02-17 20:00:00,,,,,11873.57,12746.48,6814.99,2020,2,17,20,0,Winter,0,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,-0.745458415586632,-0.91372808082668,-0.8593619037055621,1.0433914277045142,-0.2597311547982685,,,,,,,,,,,,,,,,0.0008,,5.48,2020-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-15 06:00:00,,,,,9266.28,9545.7,4546.68,2019,4,15,6,0,Spring,0,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-05 20:00:00,,,,,10050.755000000001,12718.74,5879.355,2018,12,5,20,2,Winter,0,Evening,-1.3682262467808626,-1.1902387110778767,-0.011752257460785226,1.6687317921144804,-0.2849988859990988,,,,,,,,,,,-1.2749780020080532,-0.5636130463746941,-0.2758995503552898,1.221046898186166,-0.2331915633235663,,,,,,,,,,,,,,,,6.775,,0.0007,,,55.5,,,,,,,,2018-12-05,,10050.755000000001,,,,,,,,6.775,,,,,,,38.65,,,1025.4,,,,,,,,,67.0,,,,,4.475,
2018-05-01 17:00:00,,,,,12733.47,13667.01,7189.66,2018,5,1,17,1,Spring,0,Afternoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-21 04:00:00,,,,,8310.8,9009.55,4116.06,2018,3,21,4,2,Spring,0,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-08 17:00:00,,,,,15095.43,15056.28,8458.33,2019,10,8,17,1,Fall,0,Afternoon,,,,,,,,,,,-0.4217051421559925,0.38686174022306785,0.5224861394918987,-0.7784686877666683,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.52,,,,,2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.2,,,,,,,
2019-06-26 23:00:00,,,,,14233.08,15746.91,7989.48,2019,6,26,23,2,Summer,0,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7036485273609385,-1.4226240755827388,-0.3866986535809821,-0.2199872894110439,0,,,,,,,,,,,,,,2019-06-26,1017.0,,,,,,,,4.84,,,,86.97,,,,,,,,,,,,,,,,,,,,,,
2019-07-29 11:00:00,,,,,16706.99,17911.03,8702.39,2019,7,29,11,0,Summer,0,Morning,,,,,,,,,,,1.4678807648925054,-0.7741678426563617,0.3287710907910491,-1.0189555757987727,0,,,,,,0.3318402282801194,0.979859197614577,-0.3475993554946512,-0.6071578648843662,0,,,,,,1.1869055120455394,0.6526172182780721,-0.1693926201099048,-0.16079168707555352,-0.1409538990964616,,,,,1013.1,,,,100.42,,,,,2019-07-29,1017.4,,,,69.51,,,,5.45,,,,77.72,,,,,,,,,,,,,,,1008.0,,,,,,,
2019-06-05 07:00:00,,,,,12456.23,12269.62,6220.77,2019,6,5,7,2,Summer,0,Morning,,,,,,,,,,,0.9957550024437118,-1.0770451251466477,1.1924173495823387,-1.339604759841571,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7,,,,,2019-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.4,,,,,,,
2019-07-06 16:00:00,,,,,16658.92,18787.995,9192.369999999999,2019,7,6,16,5,Summer,1,Afternoon,1.0182089229045515,0.37300699715522184,-0.851209721878996,-0.38767247359188106,-0.2172992948933277,0.7126306011793538,1.068084226969984,-0.7361784258968828,0.012792657702033782,-0.2497341732182867,,,,,,,,,,,,,,,,,,,,,,,,,,4.18,,0.002375,,,81.0,,,,,,,,2019-07-06,,16658.92,,,,True,,,,4.18,1016.55,,,,,,,,,,,,,,,,,,,,,,0.0014,,
2020-01-31 04:00:00,,,,,9503.41,11796.78,5679.65,2020,1,31,4,4,Winter,0,Night,,,,,,-1.2916438484026338,0.6444180415423403,-1.2426969816605797,0.4583331844188557,-0.3188153741357083,,,,,,-0.5630047102823907,0.4875654839529382,1.5939777801984794,0.6643286147779983,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-31,,,,,,,,,,,1019.2,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16 15:00:00,,,,,14363.150000000001,17856.675000000003,8625.77,2019,9,16,15,0,Fall,0,Afternoon,,,,,,,,,,,,,,,,0.1255068506639724,1.3635475925592984,-1.0029420702402365,-1.5538457956763876,0.06532190140889658,0.7753032229639835,0.27973271065098454,0.9122077869189141,-0.9821288407671691,-0.28022744461788096,,,,,,,,,,,,,,,1011.75,,74.03,0.0007,,,,,,2019-09-16,,14363.150000000001,62.0,,74.03,,,,,,,,,,,0.0007,54.17,,,1009.45,,,,,,,,,94.5,,,,,2.9450000000000003,
2018-06-27 08:00:00,,,,,12750.53,15097.39,7034.35,2018,6,27,8,2,Summer,0,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-12 01:00:00,,,,,11004.48,15289.38,7432.57,2018,2,12,1,0,Winter,0,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24 00:00:00,,,,,9013.83,8297.38,4457.85,2020,4,24,0,4,Spring,0,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-03 21:00:00,,,,,13532.11,13934.69,8473.6,2018,5,3,21,3,Spring,0,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16 10:00:00,,,,,10477.565,11452.225,5591.889999999999,2020,1,16,10,3,Winter,0,Morning,,,,,,,,,,,,,,,,-1.2528698326198675,-0.45849519334193084,1.472804026884322,-2.19755131086708,0.16318893390638514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-16,,10477.565,,,,,,,,,,,,,,,38.894999999999996,True,,1005.75,,,,,,,,,68.5,,,,,8.155000000000001,
2019-07-12 14:00:00,,,,,18154.161249999997,18677.74875,9774.431875,2019,7,12,14,4,Summer,0,Afternoon,,,,,,1.0764351045259457,-0.07051864636680845,-0.6953545422980176,-0.6429084948245835,-0.30625515578708623,0.9343028533176357,-0.7741678426563617,1.11977420631952,-0.467839790725221,-0.09374037142527733,1.192564413991724,0.03205478747763088,-0.7463388279279024,-0.2664347652950224,-0.33226291811215103,,,,,,,,,,,,,,,,,,,,,,,,90.565,,,,,2019-07-12,,18154.161249999997,,,,True,,,,,1012.65,,,,20.0,,65.995,,,1016.85,,,,,5.01,,,1010.75,75.5,,,90.565,0.0005,3.485,
2019-01-27 23:00:00,,,,,9908.44,11939.93,5694.67,2019,1,27,23,6,Winter,1,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-21 01:00:00,,,,,11860.61,14071.71,7573.98,2019,9,21,1,5,Fall,1,Night,,,,,,,,,,,,,,,,,,,,,1.3796687201437632,-0.5704208806619491,1.5970260284360314,-0.9682410268455967,0,,,,,,,,,,,,,,,1011.8,,,,,,,,,2019-09-21,,,,,80.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-11 20:00:00,,,,,10025.775,11954.47,5690.105,2018,12,11,20,1,Winter,0,Evening,-1.77677156990237,0.6795257634754372,0.8131481411004619,0.9423402355714734,-0.2930824192654595,,,,,,,,,,,,,,,,-0.49376620983154484,0.3547462628256552,-0.728771772942858,1.4065751537454672,-0.21385307745839088,,,,,,,,,,,9.325,,0.0005,,1020.35,86.0,61.095,0.00115,,,,,,2018-12-11,,10025.775,63.5,,61.095,,,,,9.325,,,,,,0.00115,,,,,,,,,,,,,,,,,,,
2018-04-06 20:00:00,,,,,12177.79,12417.09,7384.21,2018,4,6,20,4,Spring,0,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-07 17:00:00,,,,,13529.939999999999,14325.105,7429.6849999999995,2019,7,7,17,6,Summer,1,Afternoon,,,,,,1.0291026531297724,0.3266684024716075,-0.5055990833477374,-0.2183840306887621,-0.26857450074121986,,,,,,,,,,,0.11697652067886531,0.8548366106567926,-0.7158506740463086,-0.38495284213898634,-0.22122800714277865,,,,,,1.460360329339473,0.32004649810807034,0.053257004348166076,-0.7305493595546843,0.4305220888952747,,,,82.61500000000001,1013.9000000000001,,67.32,0.0011,,,,6.075,,2019-07-07,1013.55,13529.939999999999,73.5,,67.32,True,,,6.075,,1015.175,,82.61500000000001,,,0.0011,,,,,,,,,,,,,,,,,0.0011,,
2020-04-21 05:00:00,,,,,9259.86,7883.05,4511.79,2020,4,21,5,1,Spring,0,Night,,,,,,0.3732933342467835,-0.14995605613449164,-0.6983785336757116,-1.0043847712174605,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-21,,,,,,,,,,,1010.5,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-21 20:00:00,,,,,10817.94,11272.06,6130.05,2020,3,21,20,5,Spring,1,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-17 20:00:00,,,,,16540.45,20956.97,9587.45,2018,7,17,20,1,Summer,0,Evening,,,,,,,,,,,1.264303601267796,0.058744684191924725,2.3304932606998334,-0.9688541407920862,-0.09374037142527733,,,,,,,,,,,,,,,,1.147241994113222,0.09389840839246913,-0.18186099907955683,-0.6861526578030538,-0.14694118365273337,,,,77.00999999999999,,,,,96.66,,,5.415,,2018-07-17,1013.85,16540.45,,,,True,,,5.415,,,,77.00999999999999,,36.5,,,,,,,,,,6.51,,,1008.25,,,,96.66,,,
2019-08-05 04:00:00,,,,,12149.42,12490.99,6445.08,2019,8,5,4,0,Summer,0,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-04 02:00:00,,,,,10569.68,11899.46,6042.02,2018,9,4,2,1,Fall,0,Night,,,,,,,,,,,,,,,,1.5647937965479162,-1.754948714079344,0.9192062911549339,0.42076436578691273,0,,,,,,1.876922570896006,0.10622984440637044,-0.02592306027608427,0.5815608318850217,-0.16251693092483638,1.9014074759248862,-0.5180317167203338,-0.6930645368352876,0.5199577397826279,-0.1970810050599357,,,,,,,,,,,0.004,,8.17,2018-09-04,1022.0,,,,,,,,3.98,,,,90.51,,,,,,,,,,,,,,,,,,,,,,
2019-02-25 22:00:00,,,,,10765.76,12409.69,5843.0,2019,2,25,22,0,Winter,0,Evening,-1.0808814748829587,-1.2821943409739414,1.0217994183836012,1.9347343339471885,-0.28095711936591844,,,,,,,,,,,-1.5592258941418726,-0.5636130463746941,0.648347313158581,-1.2145955917245521,-0.4790634668583839,,,,,,,,,,,,,,,,9.97,,0.0008,,,,,,,,,,,2019-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-21 15:00:00,,,,,16752.67,19500.98,9973.17,2019,9,21,15,5,Fall,1,Afternoon,,,,,,0.5218444124747754,1.4387921392191723,0.7108014483295585,0.021199082734437828,-0.24345406404397565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-21,,,,,,,,,,,1016.6,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-20 04:00:00,,,,,9022.89,10252.98,4735.79,2018,12,20,4,3,Winter,0,Night,,,,,,,,,,,,,,,,-0.3500443847472117,0.4875654839529382,-0.5728940437723431,0.8557005246995374,-0.3077961599877789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-14 05:00:00,,,,,10801.73,11200.855,5837.485000000001,2019,3,14,5,3,Spring,0,Night,,,,,,-0.12231384144915518,0.6179389049531125,0.8801449654804065,-2.0551879002665325,-0.2465941186311312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-14,,10801.73,,,,,,,,,1004.25,,,,,,,,,,,,,,,,,,,,,,0.00145,,
2018-09-17 16:00:00,,,,,12986.634999999998,14136.34,6475.975,2018,9,17,16,0,Fall,0,Afternoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8779769850515765,1.4773926042996763,0.16191002108370456,-0.4049735467094619,0.27234569936184766,,,,72.19,,,,,,,,6.38,,2018-09-17,1015.75,12986.634999999998,,,,True,,,6.38,,,,72.19,,,,,,,,,,,,,,,,,,,,,,
2019-12-02 00:00:00,,,,,10396.54,12099.63,5797.17,2019,12,2,0,0,Winter,0,Night,,,,,,,,,,,,,,,,,,,,,-0.6404425764360528,-0.5704208806619491,-0.7610745201842316,1.4760142233533924,-0.17697842903645195,,,,,,,,,,,,,,,1020.6,,,,,,,,,2019-12-02,,,,,59.6,,,,,,,,,,,0.0014,,,,,,,,,,,,,,,,,,,
2019-02-15 06:00:00,,,,,9147.23,9938.7,4988.75,2019,2,15,6,4,Winter,0,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
